click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
b'0',1.0,5.46941606610041e+18,4703680.0,13726.0,3.0,1.0,5226156.0,324.0,87241.0,76334.0,5688409.0
b'0',1.0,1.4399505795670258e+19,2909590.0,23778.0,2.0,1.0,393.0,191.0,85.0,113.0,2562216.0
b'0',1.0,1.2086317373888336e+19,21372918.0,36785.0,2.0,2.0,12861075.0,52497.0,63880.0,57381.0,76657.0
b'0',1.0,2.1115975172883315e+18,21167591.0,35100.0,3.0,3.0,2408375.0,9958.0,29705.0,29506.0,8515322.0
b'0',1.0,1.4140300435418186e+18,21246154.0,1502.0,2.0,2.0,15.0,10.0,76.0,101.0,14437420.0
b'0',1.0,4.561852128074053e+17,4270155.0,13105.0,3.0,2.0,605472.0,13240.0,14456.0,20168.0,0.0
b'0',5.0,8.265651261671431e+18,20326404.0,16822.0,3.0,2.0,2554.0,2156.0,9759.0,10677.0,0.0
b'0',3.0,1.139998680130746e+19,20915486.0,29976.0,1.0,1.0,13651754.0,2948.0,6448.0,6858.0,0.0
b'1',1.0,5.5111324610218e+18,2547342.0,10040.0,2.0,1.0,1093200.0,84354.0,259131.0,49304.0,0.0
b'1',1.0,9.949727202638932e+18,21365658.0,36770.0,1.0,1.0,5723.0,4347.0,2080623.0,3133.0,11031891.0
b'1',1.0,1.4340390157469403e+19,3108084.0,23777.0,2.0,2.0,493338.0,190268.0,587964.0,473705.0,184240.0
b'0',1.0,9.854234740479918e+18,21342557.0,35036.0,3.0,2.0,30734.0,28871.0,1354290.0,1076015.0,1717.0
b'0',3.0,1.0044096733579302e+18,4222244.0,18015.0,3.0,3.0,33997.0,13560.0,561027.0,386893.0,0.0
b'0',1.0,1.205787899908646e+19,20203709.0,27961.0,1.0,1.0,67.0,158.0,83.0,109.0,6751655.0
b'0',1.0,1.3552524517148328e+19,4226280.0,13800.0,2.0,1.0,17342.0,10018.0,11555.0,9395.0,543153.0
b'1',2.0,1.5989049276530887e+19,20314702.0,23828.0,2.0,1.0,3015.0,213.0,24858.0,140.0,15854268.0
b'0',1.0,1.1988868666735483e+19,21648376.0,37544.0,3.0,3.0,7461180.0,2022.0,9442.0,10524.0,4734080.0
b'0',1.0,1.205787899908646e+19,20192676.0,27961.0,1.0,1.0,63.0,39.0,72.0,100.0,16986562.0
b'0',1.0,1.4340390157469403e+19,9027615.0,23808.0,1.0,1.0,91380.0,341.0,315.0,433.0,62118.0
b'0',1.0,7.903914528320191e+18,21162263.0,1325.0,2.0,2.0,8260.0,235.0,1642.0,45.0,1439897.0
b'0',1.0,1.1933833756018751e+19,4326388.0,14181.0,2.0,2.0,9159466.0,13512.0,10834.0,1128.0,333207.0
b'0',1.0,1.136372424770545e+19,21304936.0,30405.0,1.0,1.0,422915.0,31018.0,292894.0,243113.0,0.0
b'0',1.0,1.205787899908646e+19,20180250.0,27961.0,1.0,1.0,51488.0,108.0,111.0,225.0,2092188.0
b'0',2.0,7.91862084340181e+18,20015849.0,13396.0,1.0,1.0,3179.0,33892.0,1082914.0,932254.0,0.0
b'0',1.0,1.5132506310926074e+19,4345419.0,20940.0,1.0,1.0,1252331.0,6418.0,75138.0,78555.0,8337721.0
b'0',19.0,2.3961097036938803e+18,21203227.0,25190.0,3.0,1.0,5566.0,8122.0,169182.0,94132.0,0.0
b'0',1.0,1.8607419736449293e+17,7254528.0,8275.0,2.0,1.0,803.0,1794.0,5341.0,5657.0,13164319.0
b'0',1.0,9.806838428950888e+18,21811751.0,37737.0,1.0,1.0,25041704.0,3257.0,10254.0,54200.0,7116393.0
b'1',43.0,1.8370493401210712e+19,20446387.0,8882.0,1.0,1.0,27543.0,157.0,9925.0,47118.0,0.0
b'0',1.0,1.4340390157469403e+19,3074558.0,23777.0,3.0,1.0,4450596.0,19713.0,39417.0,36264.0,250086.0
b'1',12.0,3.9377229675037143e+18,21868449.0,37852.0,2.0,2.0,2362.0,646.0,46147.0,10395.0,0.0
b'0',1.0,1.0245113888481139e+19,21134381.0,33296.0,1.0,1.0,16433275.0,65.0,1212.0,789.0,0.0
b'0',1.0,1.4340390157469403e+19,20643970.0,23808.0,3.0,1.0,444271.0,1938.0,9.0,9.0,114019.0
b'0',1.0,7.717415956106953e+18,21834067.0,37747.0,2.0,2.0,11688.0,2076.0,102980.0,5937.0,6306161.0
b'0',1.0,7.522366221873913e+18,20894145.0,34963.0,2.0,1.0,315019.0,68539.0,493665.0,490594.0,0.0
b'0',1.0,1.4599365025124355e+18,2089090.0,24407.0,1.0,1.0,25054883.0,47471.0,62465.0,74062.0,3376424.0
b'0',1.0,9.04998585025999e+18,10278045.0,19512.0,2.0,2.0,8.0,514.0,19835.0,20214.0,5514483.0
b'0',2.0,1.5145480155589095e+19,20889288.0,23807.0,3.0,3.0,434549.0,127758.0,5.0,11.0,0.0
b'0',1.0,1.1978776299105485e+18,21340208.0,36661.0,2.0,2.0,875.0,3812.0,194299.0,452.0,8946.0
b'0',1.0,9.390444283884915e+18,4336797.0,10655.0,1.0,1.0,284048.0,223.0,979.0,1361.0,18134155.0
b'0',1.0,7.903914528320191e+18,21162254.0,1325.0,1.0,1.0,24986270.0,3309.0,7437.0,10239.0,411794.0
b'1',2.0,1.136372424770545e+19,21096340.0,30405.0,2.0,1.0,13162053.0,23.0,3347.0,3859.0,646004.0
b'0',1.0,8.265651261671431e+18,20326404.0,16822.0,2.0,1.0,147863.0,9172.0,87899.0,95979.0,0.0
b'0',1.0,4.2981186814246446e+18,7204345.0,385.0,2.0,2.0,84595.0,4493.0,3070.0,941.0,126651.0
b'0',1.0,1.205787899908646e+19,20163223.0,27961.0,1.0,1.0,19273188.0,2701.0,4056.0,4699.0,2333204.0
b'0',1.0,1.319522902220335e+19,21231192.0,18049.0,2.0,2.0,8594348.0,568.0,5698.0,2105.0,0.0
b'0',2.0,4.858911896195888e+18,21327838.0,36177.0,2.0,2.0,8751473.0,49134.0,55153.0,124996.0,0.0
b'0',1.0,1.5989049276530887e+19,20349189.0,23828.0,2.0,1.0,7943.0,37451.0,38908.0,2521.0,12366402.0
b'0',1.0,5.345544339361683e+18,5858648.0,23796.0,1.0,1.0,12002242.0,1519.0,6.0,12.0,610992.0
b'0',1.0,1.362563593523588e+19,21328792.0,36279.0,1.0,1.0,566349.0,24699.0,267429.0,258583.0,0.0
b'0',3.0,1.6425016580746103e+19,4356409.0,8399.0,1.0,1.0,1219.0,8301.0,6508.0,36435.0,21303993.0
b'0',1.0,2.8943159353210153e+18,20961500.0,169.0,3.0,3.0,2783667.0,84550.0,199394.0,285318.0,1987867.0
b'0',1.0,1.4756578758696272e+19,20718029.0,3625.0,2.0,2.0,14244808.0,387084.0,904497.0,723500.0,0.0
b'0',1.0,2.0021430589649848e+18,21364449.0,24124.0,1.0,1.0,14555555.0,1352.0,3145.0,4103.0,383714.0
b'0',1.0,1.4340390157469403e+19,9027437.0,23808.0,1.0,1.0,24.0,19.0,20.0,20.0,12159189.0
b'0',2.0,1.3384857948156529e+18,20802275.0,33931.0,2.0,2.0,2913233.0,46.0,1695.0,3816.0,1985982.0
b'0',2.0,1.6464445854588396e+19,20705985.0,19494.0,2.0,2.0,4703264.0,16010.0,73852.0,74980.0,0.0
b'0',1.0,8.134264174510893e+18,4176348.0,1268.0,3.0,1.0,508381.0,351.0,501.0,304.0,3117322.0
b'0',1.0,2.670952723278905e+18,20172874.0,23805.0,2.0,2.0,1.0,3.0,35.0,16.0,943768.0
b'0',1.0,1.205787899908646e+19,20203754.0,27961.0,1.0,1.0,22854964.0,27707.0,1542.0,1806.0,0.0
b'0',1.0,1.749169425319803e+19,21471736.0,29420.0,2.0,1.0,1475.0,3710.0,74641.0,66466.0,15096616.0
b'1',1.0,6.912851286990253e+18,20206124.0,18918.0,2.0,1.0,18529.0,11065.0,138913.0,68863.0,458735.0
b'1',1.0,7.903914528320191e+18,21162488.0,1325.0,1.0,1.0,29841.0,49403.0,110026.0,105874.0,812367.0
b'0',1.0,4.113051304869548e+18,4428126.0,28708.0,3.0,2.0,3562341.0,590.0,451.0,665.0,0.0
b'1',1.0,1.3068512392501383e+19,20669090.0,34173.0,3.0,3.0,41254.0,906.0,4395.0,4759.0,4447254.0
b'0',8.0,1.205787899908646e+19,20147340.0,27961.0,2.0,2.0,842397.0,4355.0,8326.0,8733.0,0.0
b'0',1.0,1.205787899908646e+19,20163219.0,27961.0,2.0,2.0,1565541.0,2332.0,146608.0,131899.0,0.0
b'0',1.0,1.8317068995324328e+19,4335647.0,14193.0,2.0,2.0,38237.0,9543.0,23325.0,1000.0,15314724.0
b'0',1.0,4.876702067173951e+17,20589541.0,24027.0,2.0,1.0,2112.0,3532.0,34876.0,63184.0,286811.0
b'0',1.0,1.5859647530187389e+19,4291071.0,23778.0,3.0,3.0,1.0,25.0,11.0,24.0,920307.0
b'1',1.0,9.75107224858461e+18,10937875.0,29713.0,1.0,1.0,273.0,802.0,582.0,759.0,23560540.0
b'0',1.0,1.265502459667583e+17,21243951.0,36263.0,2.0,1.0,13695269.0,3378.0,25018.0,179.0,0.0
b'1',1.0,5.589649412465737e+18,20950144.0,35067.0,1.0,1.0,3597.0,67307.0,110825.0,42.0,22571435.0
b'0',1.0,3.6386930880790816e+17,21229719.0,35927.0,1.0,1.0,4141.0,4263.0,18657.0,317.0,70632.0
b'1',2.0,1.1624066761054958e+19,3373201.0,5962.0,2.0,2.0,42830.0,26536.0,26665.0,25216.0,465409.0
b'0',2.0,1.3756257544627677e+19,8184996.0,24354.0,2.0,2.0,100333.0,149.0,9758.0,12171.0,0.0
b'0',1.0,1.5534497467930128e+19,20915365.0,34177.0,2.0,1.0,1385156.0,562912.0,2924493.0,2289433.0,0.0
b'0',1.0,8.027186451718374e+18,4223735.0,22227.0,2.0,1.0,12549410.0,6596.0,8943.0,10694.0,1172336.0
b'0',1.0,1.136372424770545e+19,20124498.0,30405.0,2.0,1.0,347058.0,211384.0,1348509.0,993874.0,1255770.0
b'1',3.0,1.4340390157469403e+19,7103486.0,23777.0,1.0,1.0,8492909.0,233.0,127.0,138.0,6872798.0
b'0',1.0,2.994924845956282e+18,20061281.0,23803.0,1.0,1.0,2516.0,948.0,106.0,73.0,24472.0
b'0',1.0,5.468727571223081e+18,20001378.0,1381.0,1.0,1.0,1557578.0,10544.0,17287.0,18212.0,0.0
b'1',1.0,1.1132806224225894e+19,3013323.0,10325.0,2.0,1.0,3264733.0,3398.0,3091.0,41.0,7153939.0
b'0',2.0,1.2188992084114487e+19,4609764.0,1959.0,2.0,1.0,17530.0,15311.0,203169.0,178556.0,0.0
b'0',1.0,5.793141093812314e+18,20384030.0,33358.0,2.0,1.0,9334557.0,338.0,3249.0,3524.0,7618132.0
b'0',1.0,4.881931812975915e+18,21174634.0,35893.0,2.0,1.0,72334.0,87.0,22408.0,21717.0,569324.0
b'0',1.0,2.631969649555063e+18,20667617.0,34102.0,2.0,2.0,2134.0,3055.0,35703.0,59852.0,6957100.0
b'0',3.0,2.837251504134271e+17,21260979.0,30105.0,2.0,1.0,380952.0,1029.0,20888.0,2870.0,196290.0
b'1',1.0,1.160376848368766e+19,20051165.0,29562.0,2.0,1.0,642361.0,179626.0,1506614.0,205221.0,4366688.0
b'0',1.0,1.7641736429557703e+19,21100754.0,35534.0,3.0,1.0,214742.0,8411.0,2964.0,2417.0,5400.0
b'1',2.0,6.691180035880687e+18,4348685.0,26150.0,2.0,2.0,76549.0,65889.0,394818.0,322191.0,14754894.0
b'1',1.0,1.205787899908646e+19,20192672.0,27961.0,2.0,2.0,19422.0,381109.0,1313143.0,1334085.0,0.0
b'0',1.0,4.2981186814246446e+18,3700973.0,385.0,2.0,1.0,12859871.0,424632.0,935250.0,771347.0,0.0
b'0',1.0,1.4140300435418186e+18,20203884.0,1502.0,2.0,1.0,1596.0,38.0,313.0,422.0,4909397.0
b'0',1.0,1.205787899908646e+19,20174764.0,27961.0,1.0,1.0,17752352.0,8161.0,38947.0,43314.0,51995.0
b'0',1.0,8.134264174510893e+18,10593104.0,1268.0,1.0,1.0,296.0,1624.0,1063.0,128.0,7041422.0
b'0',2.0,1.205787899908646e+19,20174651.0,27961.0,2.0,1.0,9224.0,10908.0,11012.0,12322.0,332352.0
b'0',1.0,9.685311741858013e+18,3956926.0,1969.0,2.0,1.0,12890899.0,3198.0,18103.0,18001.0,2004537.0
b'0',2.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,1.0,1.0,0.0,0.0,6477950.0
b'0',1.0,1.4340390157469403e+19,21360112.0,23777.0,2.0,1.0,132581.0,578.0,1382.0,1621.0,4512796.0
b'0',1.0,1.7962103236755943e+19,20436404.0,12248.0,1.0,1.0,11945996.0,97.0,174.0,253.0,0.0
b'0',1.0,1.7048721173511748e+19,4422965.0,24162.0,3.0,3.0,8634568.0,7705.0,29589.0,27777.0,0.0
b'0',2.0,1.4756578758696272e+19,20718286.0,3625.0,2.0,2.0,3921869.0,344.0,82657.0,23038.0,1728766.0
b'0',1.0,1.3756257544627677e+19,20587509.0,24354.0,2.0,2.0,40219.0,12424.0,57472.0,51875.0,4514249.0
b'0',1.0,1.7899732329712652e+19,4330865.0,16019.0,2.0,2.0,235724.0,242953.0,694532.0,268757.0,1132366.0
b'0',1.0,1.3906896894181597e+19,21961586.0,38195.0,1.0,1.0,1479097.0,2837.0,1980.0,2020.0,4451696.0
b'0',1.0,2.6928596198512824e+18,4311202.0,2051.0,2.0,1.0,320237.0,629006.0,1626700.0,1306357.0,1466748.0
b'1',1.0,8.99455707050858e+18,20030165.0,23799.0,2.0,1.0,17.0,28.0,41.0,52.0,13399440.0
b'0',1.0,4.79211298595799e+18,7238740.0,2378.0,2.0,2.0,2540.0,1075.0,7084.0,5528.0,175854.0
b'0',1.0,1.099159647493597e+19,20362699.0,591.0,2.0,2.0,1812.0,29033.0,28742.0,741.0,2859443.0
b'0',1.0,1.4600073692226415e+19,20665846.0,4004.0,3.0,1.0,25502.0,77260.0,213951.0,12969.0,844538.0
b'1',15.0,4.945098023753992e+18,10766826.0,30157.0,3.0,2.0,5096.0,393.0,144.0,641.0,0.0
b'0',1.0,1.4756578758696272e+19,20716885.0,3625.0,3.0,2.0,85047.0,19951.0,381912.0,175937.0,0.0
b'0',1.0,5.103335732153791e+18,10405659.0,29900.0,2.0,1.0,15128187.0,33.0,23.0,26.0,0.0
b'0',1.0,3.7385576601835013e+18,22102490.0,10561.0,2.0,1.0,20320.0,508.0,369.0,498.0,14514178.0
b'0',1.0,9.420883265985817e+18,4423680.0,28451.0,3.0,1.0,45.0,81.0,314.0,426.0,8010812.0
b'0',1.0,1.130902570404585e+19,22103473.0,38263.0,2.0,1.0,43.0,1157.0,149.0,98.0,909959.0
b'0',1.0,1.4415681608498106e+19,21194641.0,34292.0,3.0,2.0,6626800.0,5753.0,11149.0,12191.0,0.0
b'0',1.0,3.7306253281194304e+17,3827183.0,23792.0,1.0,1.0,11881.0,701.0,61.0,77.0,23783701.0
b'0',1.0,9.281469704335479e+18,20299379.0,24671.0,2.0,1.0,631994.0,276727.0,1976329.0,1554053.0,0.0
b'0',1.0,1.205787899908646e+19,20192559.0,27961.0,3.0,3.0,6985518.0,11955.0,33898.0,33452.0,72047.0
b'0',4.0,1.8214744439732498e+19,20659758.0,33307.0,1.0,1.0,1438.0,4436.0,6452.0,6690.0,5015910.0
b'1',1.0,9.012990428506736e+18,1045664.0,116.0,2.0,1.0,2817.0,178.0,55753.0,10506.0,2789989.0
b'0',1.0,1.205787899908646e+19,20163505.0,27961.0,1.0,1.0,2579.0,1046.0,926.0,1270.0,71353.0
b'0',1.0,1.4073511297506288e+19,21520818.0,37362.0,2.0,2.0,5034217.0,5677.0,71755.0,63326.0,0.0
b'1',1.0,1.4779372599199648e+19,20601311.0,2494.0,1.0,1.0,2853.0,5862.0,10568.0,260.0,4756440.0
b'0',1.0,1.3756257544627677e+19,10360667.0,24354.0,3.0,3.0,325559.0,1915.0,6218.0,14322.0,111467.0
b'0',2.0,1.4340390157469403e+19,10110402.0,23808.0,1.0,1.0,16025805.0,35.0,58.0,10.0,0.0
b'0',1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,7858212.0
b'0',1.0,1.8212949453829726e+19,3497332.0,1854.0,2.0,1.0,14271920.0,2005.0,10646.0,7932.0,1511132.0
b'0',1.0,1.3756257544627677e+19,8180514.0,24354.0,3.0,1.0,1024137.0,424.0,2119.0,3128.0,1077800.0
b'0',1.0,1.6747623119158057e+19,21804078.0,37043.0,2.0,2.0,50866.0,11822.0,82295.0,26163.0,4914661.0
b'0',1.0,5.88268535519426e+18,2778800.0,4233.0,1.0,1.0,274811.0,42368.0,365544.0,531737.0,1382225.0
b'0',11.0,7.903914528320191e+18,21162550.0,1325.0,3.0,2.0,208788.0,8696.0,18218.0,20949.0,0.0
b'0',1.0,1.4340390157469403e+19,21360122.0,23777.0,2.0,2.0,98164.0,4329.0,42057.0,680.0,1722859.0
b'0',1.0,4.192533441706128e+18,21090275.0,2533.0,2.0,2.0,10.0,9789.0,42275.0,40072.0,5101105.0
b'0',1.0,9.344551875243205e+18,3517232.0,23778.0,2.0,2.0,4477.0,8672.0,3390.0,3680.0,7168540.0
b'0',1.0,1.7451238604693787e+19,20077416.0,26284.0,1.0,1.0,1081931.0,4743.0,5284.0,22873.0,0.0
b'1',1.0,1.2378457854278844e+19,9635583.0,1851.0,3.0,1.0,74604.0,58370.0,357277.0,297239.0,0.0
b'0',1.0,1.4340390157469403e+19,21163926.0,23808.0,2.0,1.0,15103181.0,3659.0,6443.0,296.0,95170.0
b'1',1.0,1.710904746502323e+19,3834490.0,10537.0,1.0,1.0,17470488.0,18407.0,15949.0,18413.0,4071684.0
b'0',1.0,4.410674818748975e+18,21955974.0,36541.0,3.0,2.0,18058.0,16368.0,358847.0,294895.0,1987043.0
b'1',1.0,1.3756257544627677e+19,8350710.0,24035.0,2.0,1.0,263.0,688.0,5452.0,10445.0,341825.0
b'0',1.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,1.0,1.0,0.0,0.0,3191694.0
b'0',1.0,1.205787899908646e+19,20160493.0,27961.0,1.0,1.0,19640637.0,136955.0,451779.0,2302.0,85860.0
b'0',1.0,1.4340390157469403e+19,21360099.0,23777.0,2.0,1.0,60084.0,23.0,482.0,429.0,376234.0
b'0',1.0,1.7299638493773875e+18,9896533.0,23637.0,2.0,2.0,2670642.0,42.0,14193.0,110.0,11097442.0
b'0',1.0,1.5266211396261272e+19,20137551.0,32483.0,2.0,2.0,12752714.0,736.0,2264.0,3595.0,96537.0
b'0',1.0,1.205787899908646e+19,20149123.0,27961.0,2.0,2.0,1953090.0,22885.0,115425.0,122801.0,0.0
b'0',1.0,4.89430326276886e+18,20608085.0,26244.0,3.0,3.0,282179.0,29697.0,99463.0,90811.0,0.0
b'0',1.0,7.449121224681761e+18,21094031.0,30012.0,3.0,2.0,2887.0,206.0,41562.0,38267.0,8280191.0
b'0',1.0,4.823498879031827e+18,20501938.0,33564.0,2.0,2.0,2477062.0,404.0,14343.0,4499.0,1094318.0
b'0',1.0,2.0021430589649848e+18,21648943.0,24124.0,1.0,1.0,1533.0,1570.0,5502.0,5812.0,6011371.0
b'1',1.0,1.86697404011042e+18,21156257.0,34770.0,2.0,2.0,8.0,15.0,4755.0,5119.0,11614440.0
b'0',1.0,1.4241912776288948e+19,20351170.0,30797.0,2.0,2.0,9301.0,2015.0,3592.0,3903.0,6251742.0
b'0',1.0,3.231889763111851e+18,21273190.0,36303.0,1.0,1.0,20355188.0,51838.0,233474.0,175160.0,71156.0
b'0',1.0,2.4347563200652785e+18,21173686.0,29273.0,3.0,1.0,864.0,1000.0,98.0,69.0,2516939.0
b'0',1.0,1.4340390157469403e+19,6434950.0,23777.0,2.0,2.0,7697637.0,61.0,86.0,114.0,9198717.0
b'0',1.0,8.134264174510893e+18,10593101.0,1268.0,3.0,3.0,320936.0,313.0,10864.0,2.0,0.0
b'0',1.0,1.4340390157469403e+19,21163926.0,23808.0,2.0,1.0,36058.0,11488.0,19154.0,296.0,208649.0
b'1',1.0,4.279010032590285e+18,21563408.0,37295.0,2.0,2.0,660838.0,25097.0,1348192.0,1000120.0,3302978.0
b'0',1.0,1.4340390157469403e+19,9027437.0,23808.0,1.0,1.0,374.0,19.0,20.0,20.0,461212.0
b'1',1.0,1.4756578758696272e+19,20717730.0,3625.0,2.0,1.0,19379.0,176670.0,507760.0,435705.0,7834595.0
b'0',1.0,1.0410822374100726e+19,21812824.0,37729.0,3.0,2.0,33767.0,76543.0,580360.0,264537.0,2334964.0
b'0',1.0,1.205787899908646e+19,20149093.0,27961.0,1.0,1.0,18640.0,92.0,803.0,1209.0,5137331.0
b'0',2.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,5.0,1.0,0.0,0.0,9064612.0
b'0',1.0,3.475764236983163e+18,22114271.0,38535.0,3.0,2.0,17953.0,862.0,5179.0,7053.0,199419.0
b'0',1.0,8.690908696499854e+18,5101167.0,4998.0,2.0,2.0,106511.0,90136.0,421794.0,344517.0,302473.0
b'0',1.0,5.07990106805139e+18,4823052.0,25928.0,2.0,2.0,13998577.0,9189.0,20843.0,20019.0,0.0
b'0',1.0,2.0021430589649848e+18,20563380.0,24124.0,2.0,1.0,588231.0,3982.0,55.0,95.0,48128.0
b'0',1.0,6.307267985442893e+18,20510460.0,33347.0,2.0,2.0,11694320.0,98560.0,449285.0,137786.0,57594.0
b'0',1.0,1.205787899908646e+19,20147152.0,27961.0,2.0,2.0,3168545.0,782.0,911.0,1330.0,0.0
b'0',2.0,4.571512889902532e+18,8549459.0,891.0,3.0,1.0,237090.0,752.0,4168.0,1403.0,0.0
b'0',1.0,8.078374824064251e+18,10767319.0,30157.0,2.0,1.0,3644290.0,33.0,31083.0,846.0,396044.0
b'1',1.0,1.4340390157469403e+19,9027213.0,23808.0,3.0,1.0,1.0,1.0,0.0,0.0,10052647.0
b'1',4.0,1.4340390157469403e+19,9027238.0,23808.0,1.0,1.0,125.0,134.0,74.0,94.0,1109330.0
b'0',1.0,1.4531867648059392e+19,21781894.0,27482.0,2.0,1.0,11689715.0,116521.0,169599.0,6.0,0.0
b'0',1.0,2.5668960146139965e+18,4381251.0,21033.0,2.0,1.0,879029.0,46254.0,140899.0,129489.0,304726.0
b'0',1.0,1.5689252236861137e+19,21176560.0,24130.0,3.0,3.0,13984.0,27602.0,1223.0,608.0,10247533.0
b'1',1.0,9.390444283884915e+18,4255307.0,10655.0,2.0,1.0,5302.0,1241.0,9302.0,14477.0,2416911.0
b'0',1.0,1.7446436672557894e+19,1590301.0,357.0,3.0,1.0,105171.0,1866.0,1065.0,1274.0,2493472.0
b'0',2.0,1.1750633790945196e+19,21474000.0,34536.0,2.0,2.0,3989.0,11327.0,4337.0,2247.0,34423.0
b'0',1.0,2.961301599190014e+18,21249768.0,36352.0,3.0,1.0,629263.0,34.0,282.0,1588.0,0.0
b'0',1.0,2.0021430589649848e+18,20563385.0,24124.0,3.0,1.0,6095584.0,75140.0,835961.0,314051.0,44679.0
b'0',2.0,1.7299638493773875e+18,9584421.0,23637.0,2.0,1.0,221645.0,18524.0,430.0,223.0,0.0
b'1',1.0,1.7726475616906002e+19,21247990.0,35960.0,2.0,1.0,16048.0,28925.0,570602.0,441822.0,683787.0
b'0',5.0,7.372697381125389e+17,4160193.0,12063.0,2.0,2.0,10380.0,2508.0,31232.0,31751.0,0.0
b'0',1.0,7.484333488664585e+18,21209371.0,34691.0,1.0,1.0,2.0,11.0,71.0,93.0,1795608.0
b'0',1.0,1.4340390157469403e+19,20668427.0,23808.0,2.0,2.0,356917.0,7718.0,900.0,1116.0,0.0
b'0',1.0,1.205787899908646e+19,20185511.0,27961.0,2.0,2.0,10231852.0,1184.0,11982.0,12513.0,0.0
b'0',1.0,1.3742932060918194e+19,21102679.0,33461.0,1.0,1.0,50913.0,81224.0,260409.0,248151.0,1388318.0
b'0',1.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,5.0,1.0,0.0,0.0,22419663.0
b'0',13.0,7.903914528320191e+18,21135574.0,1325.0,1.0,1.0,475539.0,363154.0,28918.0,25.0,0.0
b'1',1.0,1.981811067266703e+18,21940122.0,37971.0,2.0,2.0,4118752.0,6110.0,165590.0,141777.0,0.0
b'0',2.0,7.484333488664585e+18,21209489.0,34691.0,3.0,1.0,239906.0,864.0,6873.0,7070.0,0.0
b'0',1.0,3.361919662339476e+17,21116641.0,35684.0,1.0,1.0,467056.0,3913.0,135915.0,135327.0,470346.0
b'1',1.0,1.3406198212053942e+19,20937873.0,35213.0,3.0,1.0,2735.0,1410.0,262669.0,231905.0,7183259.0
b'0',1.0,7.703279069701543e+18,4256572.0,4983.0,2.0,2.0,3737760.0,6094.0,16591.0,42414.0,1237123.0
b'0',1.0,5.5111324610218e+18,10797202.0,10040.0,3.0,3.0,5087370.0,3298.0,10154.0,4404.0,0.0
b'0',1.0,2.08827430552888e+17,1525936.0,257.0,3.0,2.0,5636.0,942.0,30627.0,28700.0,3683.0
b'0',1.0,5.497402316540119e+18,21464747.0,37086.0,3.0,3.0,194156.0,2078.0,13181.0,341.0,0.0
b'0',1.0,8.99455707050858e+18,20030150.0,23799.0,2.0,2.0,1.0,3.0,15.0,19.0,7216725.0
b'0',1.0,1.4340390157469403e+19,9027437.0,23808.0,1.0,1.0,24.0,19.0,20.0,20.0,20059946.0
b'1',1.0,1.4202400320781967e+19,20388128.0,27503.0,2.0,2.0,3582.0,6646.0,58567.0,51833.0,4569289.0
b'1',3.0,4.203081172173604e+18,4426923.0,28647.0,3.0,2.0,98533.0,113969.0,379514.0,375538.0,0.0
b'0',1.0,4.072078598281122e+18,21098824.0,19126.0,2.0,2.0,11234564.0,4428.0,31586.0,164965.0,1904.0
b'0',1.0,1.4026450817292516e+18,21759617.0,37155.0,3.0,3.0,7089180.0,267443.0,3348857.0,3169356.0,0.0
b'0',1.0,1.147957373620592e+19,20569506.0,24130.0,3.0,1.0,1224.0,5884.0,775.0,451.0,72813.0
b'0',1.0,8.00767754067438e+18,20171848.0,23789.0,1.0,1.0,21708.0,30150.0,483.0,640.0,5259538.0
b'0',1.0,1.4340390157469403e+19,20643978.0,23808.0,3.0,2.0,7681.0,7884.0,250.0,358.0,13156.0
b'0',1.0,5.851252814446936e+18,21477632.0,28698.0,2.0,2.0,10700.0,7162.0,1681256.0,1326398.0,6404114.0
b'0',1.0,1.4340390157469403e+19,20643974.0,23808.0,1.0,1.0,236380.0,16663.0,3266.0,3539.0,2751320.0
b'0',2.0,7.812149492765216e+18,1763269.0,6889.0,3.0,3.0,258450.0,23741.0,33544.0,35463.0,0.0
b'0',1.0,1.6266738587286354e+19,20016518.0,13170.0,2.0,1.0,1676941.0,40306.0,783575.0,629129.0,0.0
b'0',1.0,1.5795433474622577e+19,4299452.0,20812.0,2.0,1.0,2380339.0,51128.0,66862.0,68885.0,0.0
b'0',1.0,6.228784066129291e+18,4270854.0,1998.0,3.0,2.0,674928.0,82711.0,185114.0,365448.0,1836561.0
b'0',1.0,9.75107224858461e+18,10939154.0,29713.0,1.0,1.0,5716729.0,7633.0,136602.0,117997.0,5425909.0
b'0',1.0,7.510912075169817e+18,21140598.0,35428.0,3.0,2.0,194288.0,520.0,89874.0,69258.0,0.0
b'0',1.0,1.205787899908646e+19,20174625.0,27961.0,2.0,1.0,979.0,284.0,269.0,420.0,5436086.0
b'0',1.0,3.5885953601784837e+18,20351324.0,2564.0,2.0,2.0,5043420.0,79518.0,288375.0,257067.0,0.0
b'0',1.0,1.205787899908646e+19,20163506.0,27961.0,2.0,2.0,147489.0,44.0,118.0,183.0,15919064.0
